lote_num,tiempo_inicio,tiempo_ciclo,tiempo_total_fab,defectos_espesor_irregular,defectos_burbujas,defectos_rebabas_mal_cortadas,defectos_deformaciones,defectos_rosca_no_funcional,defectos_roturas,defectos_volumen_incorrecto,defectos_espesor_incorrecto,defectos_totales_lote,fallos_acum_extrusora,fallos_acum_molde,fallos_acum_limpieza,fallos_acum_cuchilla,pct_petr,temp_fundido,uniformidad_calentamiento,tasa_enfriamiento,temp_ambiente
12578,432655.26095723145,31.0,432686.26095723145,1,0,0,0,0,0,3,1,5,0,0,2,9,50,270,1.0377188045745038,1.0524404294944816,14.016908353134951
12579,432686.26095723145,33.86262610985432,432720.1235833413,0,0,0,0,0,0,4,1,5,0,0,2,9,50,260,1.1196000741747199,0.9189217819512635,32.136773499794344
12580,432720.1235833413,35.06309625529684,432755.1866795966,2,0,0,1,0,0,3,0,6,0,0,2,9,20,280,0.8313613519684311,0.8326587708469808,30.280896945773243
12581,432755.1866795966,32.53615944238845,432787.722839039,2,0,0,0,0,0,3,1,6,0,0,2,9,0,270,1.0357365854436813,1.0591364886511114,36.298381764778796
12582,432787.722839039,31.0,432818.722839039,0,0,0,1,0,0,2,3,6,0,0,2,9,20,260,1.019740341439287,1.1485507306884144,11.274864401062501
12583,432818.722839039,31.0,432849.722839039,0,0,0,1,0,0,5,0,6,0,0,2,9,0,270,0.8280603197960658,1.176177241836681,26.355177716054488
12584,432849.722839039,31.434246728080325,432881.1570857671,0,1,0,0,1,0,3,1,6,0,0,2,9,20,270,1.1392799168220655,0.9650765552932615,18.371135536745527
12585,432881.1570857671,31.983699392469134,432913.14078515954,1,0,0,0,0,0,1,4,6,0,0,2,9,0,260,0.8859499728472633,0.9242358157926687,10.93080297426907
12586,432913.14078515954,33.376549086824525,432946.51733424637,1,0,0,0,0,0,4,1,6,0,0,2,9,0,280,1.1090857318690535,0.947314107524026,31.888501031962036
12587,432946.51733424637,33.14469988492783,432979.6620341313,0,0,0,2,0,0,3,1,6,0,0,2,9,0,260,1.070736275968391,0.8483743096447289,14.343707862944957
12588,432979.6620341313,34.14299688569736,433013.805031017,2,0,0,0,0,0,3,1,6,0,0,2,9,50,270,1.1642057122847806,0.9614533274389752,37.578368637590444
12589,433013.805031017,32.47773482627235,433046.28276584327,1,0,0,1,0,0,2,2,6,0,0,2,9,0,260,0.9131509251468062,1.062861639390632,36.230175460393355
12590,433046.28276584327,31.0,433077.28276584327,1,0,0,1,0,0,4,0,6,0,0,2,9,50,280,0.9427618298944003,1.1583431751321136,16.328889864228564
12591,433077.28276584327,33.199138094321825,433110.4819039376,0,0,0,0,0,0,3,3,6,0,0,2,9,20,260,1.159689472227783,0.9421326531562582,30.296950588835898
12592,433110.4819039376,33.0899859269266,433143.5718898645,0,0,0,0,1,0,4,1,6,0,0,2,9,0,260,1.051407591922869,0.8516687001857657,11.862668474368398
12593,433143.5718898645,33.53588533378206,433177.1077751983,1,0,0,1,0,0,1,2,5,0,0,2,9,0,270,1.0390236171359888,0.8255431110272062,13.956358663293091
12594,433177.1077751983,34.10268831712892,433211.2104635154,2,1,0,2,0,0,1,0,6,0,0,2,9,50,280,0.8384611872105022,0.9745817252979343,38.471636893558404
12595,433211.2104635154,32.337858401297126,433243.5483219167,2,0,0,0,0,0,3,1,6,0,0,2,9,20,250,0.92850357961462,0.8996946615391976,11.447694983819032
12596,433243.5483219167,32.22703378443839,433275.77535570116,1,0,0,0,0,0,3,2,6,0,0,2,9,0,280,0.8077293011198312,0.9792641747269568,27.3556546964971
12597,433275.77535570116,35.42852724302793,433311.2038829442,0,0,0,2,0,0,3,1,6,0,0,2,9,20,270,0.9404433830868038,0.8546765688322067,34.5364721819961
12598,433311.2038829442,31.0,433342.2038829442,1,0,0,0,1,0,2,1,5,0,0,2,9,50,250,0.8681920856855572,1.1580841855473238,12.475515129878065
12599,433342.2038829442,31.0,433373.2038829442,2,0,0,1,0,0,3,0,6,0,0,2,9,0,280,1.0662934909554418,1.1401877639433156,11.32154354987086
12600,433373.2038829442,31.862708402739372,433405.0665913469,0,0,0,1,0,0,4,1,6,0,0,2,9,0,260,1.1551647765628932,0.93292949076337,18.572964336758083
12601,433405.0665913469,31.0,433436.0665913469,0,0,0,0,0,0,2,4,6,0,0,2,9,0,270,0.9196345416004993,1.1625562382473382,10.255826307807506
12602,433436.0665913469,35.583495147526264,433471.65008649445,2,0,0,3,0,0,1,0,6,0,0,2,9,20,280,0.9487857917357592,0.8452521008958158,34.39109953716823
12603,433471.65008649445,31.0,433502.65008649445,1,0,0,1,0,0,4,0,6,0,0,2,9,50,280,1.1483122048296206,1.1323679654608405,25.72632528631906
12604,433502.65008649445,32.825129858450964,433535.4752163529,0,0,0,3,0,0,2,1,6,0,0,2,9,0,270,0.8072268393553627,0.8679846137343654,18.47529059313377
12605,433535.4752163529,34.35221604828257,433569.8274324012,3,0,0,0,0,0,3,0,6,0,0,2,9,20,270,1.1637362121595742,0.8973063975027721,32.88972025946396
12606,433569.8274324012,31.0,433600.8274324012,1,0,0,2,0,0,2,1,6,0,0,2,9,20,270,1.165703767059608,1.184281551678916,19.004868652592542
12607,433600.8274324012,31.840042406402063,433632.6674748076,3,0,0,1,0,0,1,1,6,0,0,2,9,50,260,1.0863497713822494,0.981003485240102,24.732616478116785
12608,433632.6674748076,35.83033733145567,433668.49781213904,0,0,0,1,1,0,4,0,6,0,0,2,9,20,250,0.828902594699175,0.8851190061227584,39.446065237063365
12609,433668.49781213904,31.027115569100715,433699.52492770815,0,0,0,1,0,0,5,0,6,0,0,2,9,20,270,0.8914137001816024,1.1202919302533216,30.93879758320332
12610,433699.52492770815,33.081523686531,433732.6064513947,1,0,0,3,0,0,2,0,6,0,0,2,9,20,250,0.8934792910401141,1.0599133407857901,39.59903941231241
12611,433732.6064513947,31.621857398655266,433764.22830879333,1,0,0,0,0,0,4,1,6,0,0,2,9,20,250,1.0340149011982016,1.1466952623099371,37.08941897105996
12612,433764.22830879333,35.29707598971436,433799.52538478305,1,0,0,2,0,0,3,0,6,0,0,2,9,50,280,0.9513112055744822,0.8573634616104446,34.11712303686585
12613,433799.52538478305,31.0,433830.52538478305,1,0,0,1,0,0,3,1,6,0,0,2,9,0,280,1.1184307977352725,1.1680379412876254,31.00438403636626
12614,433830.52538478305,31.0,433861.52538478305,0,0,0,0,0,0,4,2,6,0,0,2,9,20,250,0.9432808632869483,1.0596723288910996,11.437259376992433
12615,433861.52538478305,36.67733677919023,433898.20272156224,2,0,0,2,0,0,0,2,6,0,0,2,9,20,270,1.007867181244355,0.8127131301768395,36.47295182119554
12616,433898.20272156224,36.652889584889635,433934.8556111471,1,0,0,1,0,0,3,1,6,0,0,2,9,50,270,0.8321091055621425,0.8089371799757614,35.96684979161666
12617,433934.8556111471,36.51553813018836,433971.3711492773,0,0,0,3,0,0,2,1,6,0,0,2,9,50,270,1.0555774277900314,0.8209527408923244,36.54745143347932
12618,433971.3711492773,31.0,434002.3711492773,3,0,0,0,0,0,2,1,6,0,0,2,9,50,270,1.0742529132858927,1.100010476173648,26.37220597005569
12619,434002.3711492773,31.0,434033.3711492773,1,0,0,2,0,0,1,2,6,0,0,2,9,50,260,0.9566894924813236,1.1325260727868955,17.69370524394871
12620,434033.3711492773,31.0,434064.3711492773,2,0,0,0,0,0,2,2,6,0,0,2,9,0,270,1.1473014993342527,1.1781715698592192,15.306922983355573
12621,434064.3711492773,36.57760256814072,434100.94875184546,2,0,0,2,0,0,2,0,6,0,0,2,9,50,280,1.1261732354974814,0.8113441168723536,35.8572864072446
12622,434100.94875184546,32.528908343520015,434133.477660189,1,0,0,0,0,0,3,1,5,0,0,2,9,0,260,0.8386371288503409,0.8869895260811816,13.251994362339174
12623,434133.477660189,34.65068876283476,434168.1283489518,2,0,0,1,0,0,3,0,6,0,0,2,9,50,270,1.061374464827073,0.8113825689580128,25.50210865249096
12624,434168.1283489518,32.507319019234274,434200.63566797104,1,0,0,1,0,0,3,1,6,0,0,2,9,0,280,1.185323942645492,1.0664405080474988,36.694158503825
12625,434200.63566797104,31.0,434231.63566797104,1,0,0,0,0,0,5,0,6,0,0,2,9,0,280,1.0475309219761837,1.0968504736602331,27.64041472788715
12626,434231.63566797104,33.9220159642864,434265.55768393533,1,0,0,2,0,0,2,1,6,0,0,2,9,0,250,0.9999217183565434,0.8857186862646031,29.205835081303853
12627,434265.55768393533,35.72873289952986,434301.28641683486,2,0,0,3,0,0,1,0,6,0,0,2,9,0,280,1.0040156660628687,0.8961631777137183,39.95557232435043
12628,434301.28641683486,31.858051927702036,434333.14446876256,0,0,0,0,0,0,5,1,6,0,0,2,9,50,250,0.8321888087497746,1.0705624589024731,32.82457754318357
12629,434333.14446876256,32.38920891430462,434365.53367767687,0,0,0,1,0,0,3,1,5,0,0,2,9,0,250,0.8841995566993965,0.9312262689966451,23.756566186332357
12630,434365.53367767687,33.5546632995829,434399.08834097645,3,0,0,1,0,0,0,2,6,0,0,2,9,0,280,0.9884967147810981,0.8244780214438046,19.248076793642166
12631,434399.08834097645,31.14880490390351,434430.23714588035,0,0,0,0,1,0,4,1,6,0,0,2,9,0,270,1.071912117918735,1.109598965640036,30.981218565702036
12632,434430.23714588035,31.0,434461.23714588035,0,0,0,0,0,0,5,1,6,0,0,2,9,20,270,1.1521855050397716,1.1772105112394775,31.59711023751165
12633,434461.23714588035,31.0,434492.23714588035,0,0,0,1,0,0,0,5,6,0,0,2,9,20,260,0.9051337153373687,1.0150109519560673,13.220947513983075
12634,434492.23714588035,32.14525163633516,434524.3823975167,1,0,0,0,0,0,5,0,6,0,0,2,9,0,270,1.1954854386041265,0.9937331321905827,28.136587998041
12635,434524.3823975167,32.66069603222422,434557.0430935489,4,0,0,1,0,0,1,0,6,0,0,2,9,20,280,1.1919190526522057,0.8784325463117226,16.566460202311152
12636,434557.0430935489,36.10563872550847,434593.1487322744,2,0,0,0,0,0,3,1,6,0,0,2,9,20,270,1.138903693104671,0.8712031993528706,39.476528640409086
12637,434593.1487322744,34.37587758153677,434627.52460985596,2,0,0,0,0,0,3,1,6,0,0,2,9,20,270,0.8534749992907412,0.9689361349348482,39.45359139483896
12638,434627.52460985596,31.0,434658.52460985596,0,0,0,0,0,0,4,2,6,0,0,2,9,20,260,0.993897862440746,1.1970648515666937,23.691550279996004
12639,434658.52460985596,31.0,434689.52460985596,1,0,0,1,0,0,1,3,6,0,0,2,9,0,250,0.9560510785699466,1.0548855528143004,22.569889671149106
12640,434689.52460985596,33.42737477121409,434722.9519846272,2,0,0,0,0,0,3,1,6,0,0,2,9,0,280,0.8720694555647455,0.8649565961067832,23.838856794072075
12641,434722.9519846272,31.0,434753.9519846272,0,0,0,1,0,0,5,0,6,0,0,2,9,0,280,0.9399651786823036,1.051081687749954,20.998123332587525
12642,434753.9519846272,34.32085569726769,434788.27284032444,1,0,0,1,0,0,0,3,5,0,0,2,9,50,270,0.8553371789462436,0.9683044622257324,39.11159148308756
12643,434788.27284032444,31.0,434819.27284032444,0,0,0,0,0,0,3,2,5,0,0,2,9,0,270,0.9860182647324331,1.1970676325673768,17.44861742778336
12644,434819.27284032444,33.646479696792085,434852.91932002123,0,0,0,1,0,0,0,3,4,0,0,2,9,20,260,0.8439996267845098,0.9855821426814685,36.870500443777814
12645,434852.91932002123,34.31006899278145,434887.229389014,1,0,0,3,0,0,0,2,6,0,0,2,9,0,250,1.1892556714769253,0.8372568393860554,26.385010190403253
12646,434887.229389014,34.039036240428686,434921.26842525444,0,0,0,3,0,1,2,0,6,0,0,2,9,20,280,1.1381037784273622,0.9520633091471041,36.19008279134829
12647,434921.26842525444,32.06971623812569,434953.33814149257,1,0,0,0,0,0,4,1,6,0,0,2,9,20,260,0.9035043310431723,0.9181530632634212,14.501188590556186
12648,434953.33814149257,31.0,434984.33814149257,0,0,0,1,0,0,5,0,6,0,0,2,9,0,270,1.0205886883174644,1.129054799129633,26.430201426707
12649,434984.33814149257,31.0,435015.33814149257,1,0,1,0,1,0,1,2,6,0,0,2,9,50,260,0.8879529019488973,1.1131423333188646,19.830899481304716
12650,435015.33814149257,32.22270457696868,435047.56084606954,1,0,0,1,1,0,3,0,6,0,0,2,9,50,250,1.0251584001337828,0.9178795657434085,21.127560539217203
12651,435047.56084606954,31.0,435078.56084606954,2,0,0,1,1,0,1,1,6,0,0,2,9,20,270,0.8206592873534393,1.1806213134609886,18.55408361882112
12652,435078.56084606954,31.455920046544634,435110.0167661161,0,0,0,0,1,0,3,2,6,0,0,2,9,50,260,1.1499407305526228,0.986710325794702,22.362700020501173
12653,435110.0167661161,33.197076804877724,435143.21384292096,2,0,0,0,0,0,2,2,6,0,0,2,9,0,260,0.9718987011165148,0.8845550799950798,24.44411629474446
12654,435143.21384292096,35.39549686323153,435178.6093397842,2,0,0,0,1,0,1,2,6,0,0,2,9,0,250,0.8803225228230316,0.8583013825288387,34.72595751854443
12655,435178.6093397842,31.0,435209.6093397842,4,0,0,0,0,0,1,1,6,0,0,2,9,0,280,1.0624417790391327,1.081846764350837,11.781864361233126
12656,435209.6093397842,31.758748917258345,435241.36808870145,0,0,0,3,0,0,2,1,6,0,0,2,9,20,280,1.144630782910405,1.005408390198432,26.4528307981458
12657,435241.36808870145,31.0,435272.36808870145,0,0,0,1,0,0,3,2,6,0,0,2,9,20,250,1.1652174359666163,1.0371279732272682,15.431245180805343
12658,435272.36808870145,32.26389339764137,435304.6319820991,4,0,0,1,0,0,1,0,6,0,0,2,9,50,280,0.939699801870576,1.021402830926373,31.424591066574894
12659,435304.6319820991,31.547292778035626,435336.1792748771,2,0,0,1,0,0,2,1,6,0,0,2,9,50,280,1.0549639477461232,0.9563816045632483,18.605515622988126
12660,435336.1792748771,32.833444926538505,435369.01271980366,1,0,0,0,0,0,5,0,6,0,0,2,9,20,250,1.1943421050294674,0.867462881713621,12.880866965895255
12661,435369.01271980366,31.0,435400.01271980366,1,0,0,2,1,0,1,0,5,0,0,2,9,20,280,1.0913371993661696,1.199574606880165,35.54445684180818
12662,435400.01271980366,31.744762231828645,435431.7574820355,2,0,0,1,0,0,2,1,6,0,0,2,9,50,270,1.1091668418451226,0.9534016446549689,21.241698596570476
12663,435431.7574820355,31.57693749415921,435463.33441952965,0,0,0,0,0,0,3,3,6,0,0,2,9,0,250,0.9627619294940157,1.023309713689544,26.76064793854089
12664,435463.33441952965,32.80137037514942,435496.1357899048,0,0,0,1,0,0,5,0,6,0,0,2,9,0,250,0.8061408297738153,0.8694788759226282,17.884957540250106
12665,435496.1357899048,33.22152306389762,435529.3573129687,1,0,0,3,0,0,0,2,6,0,0,2,9,20,270,0.8017170048853777,1.0291706620506293,38.012482133374434
12666,435529.3573129687,34.41158709459705,435563.7689000633,3,0,0,2,0,0,1,0,6,0,0,2,9,50,250,1.1934791128249818,0.873053157916386,30.814717244136126
12667,435563.7689000633,31.46801136957947,435595.2369114329,2,0,0,1,0,0,2,1,6,0,0,2,9,50,250,1.1364689224587574,0.9624630299342938,12.807735152985497
12668,435595.2369114329,33.873441826261114,435629.11035325914,2,0,0,4,0,0,0,0,6,0,0,2,9,50,280,0.9034641456538756,0.8907549679693967,29.424338668778322
12669,435629.11035325914,31.152569536410738,435660.26292279555,1,0,0,2,0,0,0,3,6,0,0,2,9,0,250,1.1675470279745728,1.0750052637015726,28.14505519803559
12670,435660.26292279555,35.62172129173996,435695.8846440873,3,0,0,0,0,0,1,2,6,0,0,2,9,50,260,0.9652875034376975,0.8339457066082739,33.42998894309369
12671,435695.8846440873,33.66010791435838,435729.54475200165,0,0,0,0,1,0,4,1,6,0,0,2,9,0,270,0.8198011150445399,1.0001815545481916,38.16007214286863
12672,435729.54475200165,31.820052601455245,435761.3648046031,3,0,0,0,0,0,3,0,6,0,0,2,9,50,270,0.850369455879733,1.069104842248648,32.446977706262146
12673,435761.3648046031,33.65931098459987,435795.0241155877,1,0,0,0,0,0,1,4,6,0,0,2,9,20,260,1.1360803859827469,0.8507200462134343,23.776528440962316
12674,435795.0241155877,31.0,435826.0241155877,1,0,0,1,0,0,3,1,6,0,0,2,9,20,280,0.8107628681380861,1.1354843588006998,22.061952249838125
12675,435826.0241155877,34.41868653881829,435860.4428021265,1,0,0,2,0,0,2,1,6,0,0,2,9,50,270,0.877068779925557,0.9481721283159784,37.91823590393014
12676,435860.4428021265,33.423438963945955,435893.86624109047,0,0,0,0,1,0,0,4,5,0,0,2,9,50,260,0.9993911533030486,0.9364062636278702,31.15190613377922
12677,435893.86624109047,31.0,435924.86624109047,1,0,0,1,0,0,3,1,6,0,0,2,9,0,280,0.826501628885026,1.1168951253033161,22.89130412486189
12678,435924.86624109047,34.24189166078577,435959.10813275125,1,1,0,2,0,0,2,0,6,0,0,2,9,0,280,1.0091163600441457,0.8530541412540472,27.7076339172883
12679,435959.10813275125,32.44017308164621,435991.5483058329,2,0,0,1,0,0,2,1,6,0,0,2,9,50,250,0.9922259802441264,0.892845644702624,12.024458223622473
12680,435991.5483058329,31.0,436022.5483058329,2,0,0,2,0,0,1,1,6,0,0,2,9,50,250,1.0982084001108459,1.113983842164124,29.974806173722786
12681,436022.5483058329,31.0,436053.5483058329,2,0,0,0,0,0,2,2,6,0,0,2,9,20,280,0.8973168913580791,1.0163651770725677,19.936538400004075
12682,436053.5483058329,34.50631446414627,436088.05462029704,1,0,0,1,0,0,2,2,6,0,0,2,9,0,260,0.986162066087445,0.9483866226035591,38.40054849927822
12683,436088.05462029704,34.559903187910095,436122.61452348495,3,0,0,0,0,0,2,1,6,0,0,2,9,50,250,0.9943075871394926,0.839464927691012,28.130405552639353
12684,436122.61452348495,31.13835629465757,436153.7528797796,2,0,0,0,0,0,4,0,6,0,0,2,9,20,280,1.1673985409238128,1.1278597920924998,32.347107834198454
12685,436153.7528797796,34.00024788774317,436187.75312766735,0,0,0,2,0,0,1,3,6,0,0,2,9,20,260,1.1757789307329312,0.8890772717563746,30.020556710721547
12686,436187.75312766735,31.04635985213099,436218.7994875195,1,0,0,0,1,0,2,1,5,0,0,2,9,50,260,1.0651562980141231,1.076777137063135,27.48767665003922
12687,436218.7994875195,33.85643013805384,436252.65591765754,1,0,0,1,1,0,3,0,6,0,0,2,9,20,250,1.0917952448259576,0.8077310557444926,14.411617155697503
12688,436252.65591765754,32.920275652897544,436285.57619331044,0,0,0,2,0,0,3,1,6,0,0,2,9,20,250,1.007935960797812,1.072780484529596,39.64321619984422
12689,436285.57619331044,31.717327865189873,436317.2935211756,0,0,0,0,0,0,5,1,6,0,0,2,9,50,280,0.8308574703617678,0.9435944505974679,14.357069694282742
12690,436317.2935211756,31.199529176112264,436348.49305035174,1,0,0,1,2,0,2,0,6,0,0,2,9,50,270,1.12145457302183,1.1888678869822282,37.26208361092284
12691,436348.49305035174,32.95524936076254,436381.4482997125,1,0,0,2,0,0,2,1,6,0,0,2,9,0,250,1.1187045891405534,0.8598914780951912,19.126373209945022
12692,436381.4482997125,31.0,436412.4482997125,0,0,0,1,0,0,5,0,6,0,0,2,9,20,260,0.9523962998456929,1.1330563306796573,18.975055373903984
12693,436412.4482997125,31.0,436443.4482997125,5,0,0,0,0,0,1,0,6,0,0,2,9,50,280,1.1557238917696644,1.057403896350318,18.98903480537713
12694,436443.4482997125,31.639309693069663,436475.0876094056,1,0,0,1,1,1,2,0,6,0,0,2,9,20,280,0.8829312249883537,1.0737107283740974,31.575910156291183
12695,436475.0876094056,31.0,436506.0876094056,0,0,0,1,1,0,2,2,6,0,0,2,9,0,250,1.1427033063835867,1.0177453895892892,11.911657889736015
12696,436506.0876094056,31.0,436537.0876094056,0,0,0,0,0,0,3,3,6,0,0,2,9,0,250,0.8656954028532924,1.0920344037639345,28.37849546165935
12697,436537.0876094056,31.0,436568.0876094056,1,0,0,0,0,0,4,0,5,0,0,2,9,0,250,0.9600765914552052,1.089595289900581,22.37069629679233
12698,436568.0876094056,31.0,436599.0876094056,3,0,0,0,0,0,3,0,6,0,0,2,9,50,280,1.078274401440866,1.061333499030846,14.014013945437343
12699,436599.0876094056,33.61670663161203,436632.7043160372,1,0,0,2,0,0,2,1,6,0,0,2,9,20,280,0.962063891211677,1.0076382731210833,38.524495058093535
12700,436632.7043160372,33.92488166881958,436666.629197706,0,0,0,1,0,0,3,1,5,0,0,2,9,0,260,0.8220524276315723,0.8040264751351893,10.019022400611902
12701,436666.629197706,31.216084495652467,436697.84528220166,1,0,0,1,0,0,3,1,6,0,0,2,9,20,250,0.9423510545888498,0.9939101732195371,21.16697633923452
12702,436697.84528220166,31.0,436728.84528220166,0,0,0,0,1,0,4,1,6,0,0,2,9,20,250,0.8569994449070694,1.1676943124808243,10.166113000078992
12703,436728.84528220166,31.0,436759.84528220166,3,0,0,0,0,0,2,1,6,0,0,2,9,20,280,1.0932699386907874,1.1734950613339237,27.671037342074367
12704,436759.84528220166,31.0,436790.84528220166,2,0,0,0,0,1,2,1,6,0,0,2,9,50,280,1.106083428810717,1.104701858621286,17.09027980534673
12705,436790.84528220166,31.758458246244118,436822.6037404479,2,0,0,0,0,0,4,0,6,0,0,2,9,50,270,1.0132999088570627,0.94055251570352,16.128509677516103
12706,436822.6037404479,32.13715548691107,436854.7408959348,1,0,0,0,0,0,4,1,6,0,0,2,9,50,280,1.1812667713807925,1.0512810354599789,33.11174487245522
12707,436854.7408959348,31.0,436885.7408959348,0,0,0,1,1,0,1,3,6,0,0,2,9,0,270,1.0211222472895602,1.177716701811136,26.496535555097292
12708,436885.7408959348,35.51413313532248,436921.25502907013,3,0,0,0,0,0,3,0,6,0,0,2,9,0,280,0.9531393352974102,0.9055805742436466,39.75862414018603
12709,436921.25502907013,34.926826902024914,436956.18185597216,2,0,1,1,1,0,1,0,6,0,0,2,9,50,270,0.8422824866076534,0.8186142453190645,27.960831151307637
12710,436956.18185597216,31.0,436987.18185597216,1,0,0,0,0,0,1,4,6,0,0,2,9,20,260,0.8692917925847268,1.1142823999801317,10.96714514423545
12711,436987.18185597216,31.75486232811818,437018.9367183003,1,0,0,0,0,0,3,2,6,0,0,2,9,50,260,1.0085039188005285,0.9408176812343274,11.726205797773522
12712,437018.9367183003,32.98777218454052,437051.9244904848,1,0,0,1,0,0,3,1,6,0,0,2,9,50,250,1.0504194127580941,0.9375302667922705,28.4944578602272
12713,437051.9244904848,31.0,437082.9244904848,2,0,0,1,0,0,2,1,6,0,0,2,9,50,280,1.0820617456555561,1.1751140873580819,34.595552188159076
12714,437082.9244904848,31.50025546964025,437114.42474595446,2,0,0,1,0,0,3,0,6,0,0,2,9,0,280,1.1702218239576734,1.1888436070051616,39.25091116467678
12715,437114.42474595446,33.83294751215726,437148.2576934666,1,0,0,0,2,0,1,1,5,0,0,2,9,20,260,1.1948107219085693,0.9042165189316901,30.529194082594138
12716,437148.2576934666,31.690892458718736,437179.94858592533,0,0,0,0,0,0,3,3,6,0,0,2,9,20,270,0.8439828938714984,1.081291710282085,32.552739517378605
12717,437179.94858592533,31.383875726372935,437211.3324616517,0,0,0,0,1,0,2,3,6,0,0,2,9,0,250,0.9276822933959991,0.9690019720135449,15.186364275469204
